,show_id,type,country,date_added,release_year,rating,listed_in,description,Albania,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,China,Czech Republic,France,Georgia,Germany,Hungary,India,Ireland,Italy,Japan,Kosovo,Luxembourg,Malaysia,Mexico,Netherlands,New Zealand,Poland,Spain,Sweden,Switzerland,United Kingdom,United States,Action/Adventure,Animation,Anthology,Buddy,Comedy,Crime/Mystery/Thriller,Documentary,Drama,Family,Movies,Music/Musical,Romance,Sci-Fi/Fantasy,Sports
2766,s6659,TV Show,0,2021-07-20 00:00:00,2018-01-01 00:00:00,ALL,2,"The smart and clever Baby Panda Kiki is super-powerful of magical Chinese characters. Whenever he and his friends encounter various life problems, he will use Chinese characters to solve them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2767,s6661,Movie,0,2018-01-01 00:00:00,2018-01-01 00:00:00,16+,1,"Alexander Shepard, a private detective with a short fuse takes on the case of a missing person but gets more than he was searching for in this action crime thriller.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2768,s6663,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,2,"When a Detective's son gets caught up in something deep between two different sides of the city, he has to make a decision between his son, and his job on which one keeps their existence!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2769,s6664,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,2,A middle-aged failed Tennis coach gets a second chance at life when the son of his arch enemy offers up a rematch for the ages.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2770,s6667,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,2,"A woman's inheritance takes her to Europe where she will uncover a dark and disturbing family secret. Once alone in the house, paranormal occurrences begin and slowly intensify, and she soon realizes things are not what they seem.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2771,s6669,TV Show,0,2020-01-01 00:00:00,2020-01-01 00:00:00,13+,2,"The story of Wei Xiao Bao, a little man born at the bottom of society. He entered the imperial palace by chance without knowing any martial arts and used his extraordinary wisdom to deal with gangs and court issues. He pretended to be a eunuch to help Kangxi capture and kill Obai. Then he met Chen Jin Nan and became his closest disciple. He assisted Kangxi in attacking his enemies.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2772,s6673,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,"Lucas suspects his wife is losing her mind when she claims demons are waging a war in their urban home. Eerie evidence is mounting that she may not actually be crazy after all, but what she's about to tell him next is that he must do the unthinkable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2773,s6675,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,1,"When two inept young criminals break into the home of a washed-up psychic, they get a lot more than they bargained for... because 'The All-Seeing Stupendo' is a genuine master of the dark mystic arts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2774,s6676,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,Shadow Society is a series about a journalist Jim Sanders who is determined to uncover the truth behind conspiracies of reptilian humanoids that exists within the government and society.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2775,s6682,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,"While sitting in a hospital waiting room waiting for his mother to die of heart disease, a 33yo obese comedian reads a running magazine article and decides to avoid his mother's fate by running one of the world's most difficult 100-mile ultramarathons.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2776,s6683,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,4,"After postponing her wedding for the third time, comedian Natasha Pearl Hansen takes the stage at her wedding venue to deliver a funny and poignant reflection on her ""special day"" in front of family, friends, and those who ""saved the date"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2777,s6684,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,1,"In this compilation of My Magic Pet Morphle cartoon, join Mila and Morphle as they go on an adventure through the heat of the summertime!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2778,s6689,Movie,0,2018-01-01 00:00:00,2018-01-01 00:00:00,13+,1,"Sivaji, a stage actor, searches for his daughter who lives as an orphan. He later learns that his daughter was forcefully separated from him by his lookalike.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2779,s6691,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,2,"1970s USA. Three African American siblings on the run from police take refuge at a Tennessee Ranch, unaware it's on the hunting grounds of a Ku Klux Klan cult. Trapped and tortured, they fight to escape and take down the bloodthirsty Klan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2780,s6692,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,"Suffering from the repressed memory of an old trauma, William discovers a ham radio and stumbles into contact with Eva, a woman with a dark secret of her own. The deceptively innocent relationship leads him to a horrible truth and changes him forever.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2781,s6698,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,1,"Love is held hostage as an unhinged Cupid takes a heartbroken guy and his romantic rival on a comic kidnapping. Bad Cupid is full of twists with a surprise ending you'll never see coming. Stars John Rhys-Davies (Indiana Jones, Lord of the Rings).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2782,s6702,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,1,"The film is about life, love, and nirvana. Siddharth is visiting for the first time the holy city of Banaras. One day at the ghat he sees and instantly gets hooked with the aura of Malvika. Is destiny playing a game with him? Is it mere attraction?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2783,s6704,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,2,"When two affluent siblings are faced with losing everything, they spring into action attempting to conquer a contest put on by billionaire Billy Branson.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2784,s6708,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,13+,2,"Two decades before there was a streaming war, a tiny, broke Silicon Valley company that rented DVDs by mail laid the foundation for a revolution in how the world watches entertainment today.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2785,s6709,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,1,"Imagine a childhood world of puppets and play where adventures, music and learning come together. Welcome inside the edutainment world of Mrs. Whittle's Cottage.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2786,s6711,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,"Lisa, a plus sized African American woman concludes that her boyfriend dumped her because of her weight. Now in quarantine lockdown, she will use the next 40 days to try and lose the weight, in hopes of winning him back.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2787,s6715,TV Show,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,1,"The well-known surgeon-traumatologist Andrei Donin does not allow anyone to disrupt the usual way of his settled, exquisitely furnished life. Donin is a little over 50, but he looks great, slender, fit, runs in the morning and is not going to age. Suddenly - like a real foundling, thrown under the door - a little girl Alya bursts into his measured life and turns everything upside down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2788,s6716,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,1,When Air Force Space Command receives a signal from an alien satellite in Earth orbit an emergency meeting with the President reveals a government conspiracy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2789,s6722,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,2,"A manic depressed chocolatier after losing his wife in a tragic accident meets an enigmatic mysterious schizophrenic, and her beautifully abusive twin with a horribly dark past.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2790,s6723,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,"A group of four young people is going to a party at a hill station. They have a tourist guide with them too. But unfortunately, one of their friends is murder mysteriously in the jungle and Later on, they also come to know that their tour guide is a drug peddler. Now the police is investigating all the aspects of crime to solve the mystery of the murder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2791,s6724,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,3,"TC wakes up with no recollection of what happened the night before. All she can do is hope her friends can help her. Now, she's on a mission to find out what happened to the Money and The Bag.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2792,s6726,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,"Australian madness via the visitors-from-hell mixed with love, lust and a bloody good shiraz.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2793,s6727,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,1,"Imprisoned for 17 years by her father in the basement of their home, who knows what could save Sharon and her seven sibling -sons? Based on a real story. Accolade competition award of merit best Director, feauture film, special mention in a leasing role ieva lykos. American Golden Picture F.F. honorable mention Carlo Fusco. Hollywood Gold Awards. LAFA Best Director. Silver Awards best actress NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2794,s6728,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,1,"After receiving a stamp on his hand by the shopkeeper at a strange toy shop, a young boy grows sick forcing his sister to turn to the dark arts of Witchcraft and ""change over"" into a witch in an attempt to rid him of the evil spirit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2795,s6729,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,3,"Chris Blythe returns to his home town in Wales after losing a fortune in Canada. He falls in love with Elen, a volatile and charismatic woman. But Elen's father Billy is a dangerous man and Chris finds himself torn between love and hate...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2796,s6730,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,NR,1,"After he his straight edge friends go too far, a young punk decides to leave them behind for a house party, but its short lived after masked intruders begin making sure no one gets out alive.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2797,s6731,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,Tom has a perfect life until a devastating illness strikes. This is a story of the survival of love against all odds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2798,s6732,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,1,"A house cat who dreams of exploring the outside world gets his wish when he mysteriously transforms into a human. On his daylong journey, he helps a grieving mother and daughter at odds over a personal loss find peace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2799,s6733,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,"Ben, a senior in high school, finds a paper clue leading to the wilderness surrounding his town. He teams up with his best friends who experience the hunt with him as things get dark.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2800,s6734,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,"Many years have passed since the tragic events at Blood Fart Lake, where Jimmy dispatched a bunch of party going, cabin dwelling kids before he could be stopped by Ben Scrivens & his red neck pal, Leo Dechamp. Now Jimmy has returned, this time preying on a group of ""Spirit Hunters"" searching for the truth to his killings, & Ben must track down Leo before they're added to his list of victims!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2801,s6736,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,2,Fluffy! Squishy! It is Pinkfong and Hogi's arts and crafts time! Follow Pinkfong and Hogi and create the softest squishies!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2802,s6737,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,A former professional golfer attempts to qualify for The Open Championship having taken a break from the game due to experiencing a trauma. On his comeback he meets a woman who is recovering from a trauma of her own. The peace and beauty of the golf course provides them with the platform they need to form an unbreakable bond.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2803,s6738,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,"Lex Cordova, is a young woman who counsels terminally ill clients that have trouble letting go. While proving uniquely talented in her ability to connect with the dying, Lex is at a total loss when it comes to dealing with everyone else.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2804,s6739,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,"A robotics company teams up with a corrupt CIA agent undergoing an illegal, unsanctioned military operation. Dropping four prototype robots into a suspected drug manufacturing camp in the Golden triangle that no one will miss. Six doctors on a good cause witness the brutal slaughter of an innocent village and are forced into a deadly game of cat and mouse as they become the new targets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2805,s6740,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,3,"A group of friends decides to document their lives as they search for an underground fight club that exists within the dark web. They put everything on the line for money, respect, and friendship. But when is the point of no return? And will they find their silver lining?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2806,s6741,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,3,"Security Services officer Christian, confused and unsure of who he really is, must come to terms with his own identity while on the hunt for a Russian agent responsible for the deaths of British troops.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2807,s6742,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,R,1,"A bouncer with a slightly murderous anger-management problem that she controls with the help of an electrode-lined vest she uses to shock herself back to normalcy whenever she gets homicidal. After the first guy she's ever fallen for is murdered, she goes on a revenge-fueled rampage to find the killer while the cops pursue her as their chief suspect.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2808,s6743,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,A couple on the verge of divorce have to stay together during lockdown as a nasty surprise awaits them.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2809,s6745,TV Show,0,2021-07-23 00:00:00,2020-01-01 00:00:00,18+,2,Queer anthology series surrounding the lives of young guys who are out to have a good time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2810,s6746,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,"Documenting a stunning era of hatred in America, Healing From Hate follows members of Life After Hate - an organization founded by ex-hate group leaders - in their work to de-radicalize White Nationalists and heal communities torn apart by racism.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2811,s6747,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,1,"Based on an award-winning play, ""Gun and a Hotel Bible"" is the story of a young man on the verge of a violent act (Pete), and his encounter with a personified hotel bible (Gideon). Can Gideon sway Pete before Pete pulls the trigger?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2812,s6748,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,2,"A world renowned Sci -fi writer as well as best-selling author 'Baek Jo-Kyoung'. She is now under threat of being stigmatized in society, as her private life and malicious hidden camera of hers were discovered. Soon later she is kidnapped at the bar unconscious. She wakes up in a bloody drum in a strange warehouse.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2813,s6749,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,7+,3,"In a post-rapture world, an enforcer who prevents defections from the struggling populous, discovers a VHS-tape that proves the existence of a portal to paradise. He embarks on a journey to the door, evading vengeful pursuers along the way.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2814,s6751,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,18+,1,"Traumatized 8-year old Luke invents an imaginary friend named Daniel who leads them both into a world of fantasy and imagination. After Daniel tricks Luke into doing something terrible, Luke is forced to lock him away. Twelve years later, Luke brings Daniel back – and he now appears as a charming, manipulative young man with a terrifying secret agenda.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2815,s6752,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,2,"A ""Dark Web"" thumb drive reveals footage of three American filmmakers in rural Quebec researching a historic child murder case. After witnessing several disturbing paranormal occurrences, they attempt to communicate with the spirit of the child.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2816,s6753,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,1,"Blippi is an educational kids show tailored for children ages 2-5 years old. In this special episode, Blippi goes on an awesome sporty summertime adventure!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2817,s6754,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,2,"In Moscow, a woman struggles with severe OCD, while her cousin in Berlin tries to build a romantic relationship ignoring her own mental issue. Meanwhile, in New York City, a heartbroken boxer fights addiction in the aftermath of a break-up.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2818,s6756,Movie,0,2018-01-01 00:00:00,2018-01-01 00:00:00,16+,1,A determined teenage boy struggles to find acceptance within the Jr. Lifeguards while juggling relationships and challenges in the summer of 1986.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2819,s6760,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,2,"The Wolf Princess Yan Qing (Jiacheng Gu), a rebellious man, accidentally meets the Nanchu princess Linglong (Ning Kang) who has a dual personality. They gradually develop feelings for each other. Eventually, Yan Qing has deeYan Qing (Jiacheng Gu), a rebellious man, accidentally meets the Nanchu princess Linglong (Ning Kang) who has a dual personality.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2820,s6764,TV Show,0,2020-01-01 00:00:00,2020-01-01 00:00:00,TV-G,3,"Follow two family members as they set out on an adventure to solve a mystery in their family tree. Along the way they gain a newfound bond for each other while uncovering their shared heritage. From rumors of a relative who sailed on the Titanic to stories of homesteaders forging new paths, our duo will discover the truth behind the tales that have been passed down in their family.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2821,s6765,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,ALL,4,"A genius inventor named Shawn creates a female robot named R.E.G.I.N.A. who his family mistake for his new girlfriend. Meanwhile Shawn's friend Matthew Hudson is wanting Shawn to sign a military contract, which Shawn always refuses, so Matthew conspires with a manipulative Doctor to make Shawn sign the contract, who in return will try to make the rest of the Kent's give him all of their wealth.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2822,s6766,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,1,Pass The Light follows a 17 year old H.S student name Steve Bellafiore (Cameron Palatas) who runs for Congress because he is disturbed by the message of hatred and intolerance espoused by the popular candidate Franklin Baumann (Jon Gries).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2823,s6770,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,2,"It's a university festival day, where anybody can meet someone new. There are three men in the robot club, self-claimed Smart Avengers of the Engineering College. At this time, a straightforward girl, Hye Jin comes crashing into the timid boy, Hwi So's life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2824,s6771,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,2,A young woman who works as a karaoke hostess in Koreatown reconnects with her estranged brother in the final days of their father's life.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2825,s6772,TV Show,0,2019-01-01 00:00:00,2019-01-01 00:00:00,TV-14,1,"When Jess's only son starts school it's a big learning curve, for Jess. She's thrown into a world of know-it-all, judgmental, passive aggressive women whose primary purpose is to promote their child as the most gifted, most brilliant and most bestest child ever. And let's not even start on the teachers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2826,s6775,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,"LBB tells the story of Leo, a millionaire hotel entrepreneur who is defying the odds to keep his business in the green, Tade, a brilliant business developer, who is trying to get her life back on track after a series of failures and a Little Black Book of gorgeous women, unfolding truths and hidden desires between them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2827,s6777,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,18+,1,A random explosion connects three stories of strangers seeking a way to survive on the edge of legality.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2828,s6779,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,3,"""A ghost who has no tomorrow walks back the way it came from so that it doesn't disappear. They make sure everyone is asleep before they stop walking.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2829,s6780,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,13+,2,There are many ways to overcome the losses and drop-outs of childhood. Three boys reinvent the concept of family to face the traumas of their lives.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2830,s6785,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,2,"Michele, in the midst of a creative crisis, can not finish a fresco on which he depends own career. Abandoned to himself by the rich girlfriend is forced to leave home with only a small amount. It is found in seeks inspiration, without means of subsistence and invaded by the extravagant neighbors. Rosalia, singer awaiting documents for free the daughter. Boban, trafficker of coffins and Andrea.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2831,s6786,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,1,"On an outback farm ravaged by drought, the lives of a struggling family are upended when a runaway criminal dressed as Santa Claus crashes onto their property and a wily teenager seizes the opportunity to save the farm and put her fractured family back together.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2832,s6787,TV Show,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,2,"A Place Called Hollywood is a Limited Mini-Series that tells the cutting-edge story of a young man pursuing his dream of becoming an actor. In the town famous for making dreams come true, he looks past the bright lights and flashing marquees into the dimly lit hallways where some dreams flourish while others fade away.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2833,s6791,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,ALL,1,"Ring-a-Tangs is the perfect kids puppet show for learning at home! With fun songs, and amazing characters you're bound to have a blast! The Ring-a-Tangs brings you hilarious original songs and classic nursery rhymes with a cheeky monkey twist. Sing, dance and learn with these cute colorful puppets!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2834,s6793,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,"Eight tales of ghostly encounters through the decades, manifesting amid the ruins of a once grand English hotel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
